Visitor Arrivals by Nationality & Purpose of Visit to Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Africa,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,South America,,,,,,,,,,,,,,,Oceania,,,,,,,,,,,,,,,,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Africa Total,,,,,North America Total,,,,,U.S.A.,,,,,Canada,,,,,Mexico,,,,,North America Unclassified,,,,,South America Total,,,,,Brazil,,,,,South America Unclassified,,,,,Oceania Total,,,,,Australia,,,,,New Zealand,,,,,Oceania Unclassified,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,,,,,,,,,,,,,,,
,Feb．,"1,599 ",436 ,579 ,584 ,,"56,502 ","35,196 ","17,364 ","3,942 ",,"43,645 ","25,066 ","15,488 ","3,091 ",,"11,484 ","9,384 ","1,477 ",623 ,,"1,001 ",614 ,291 ,96 ,,372 ,132 ,108 ,132 ,,"2,009 ",975 ,484 ,550 ,,892 ,400 ,268 ,224 ,,"1,117 ",575 ,216 ,326 ,,"22,917 ","19,243 ","2,723 ",951 ,,"20,631 ","17,697 ","2,253 ",681 ,,"2,092 ","1,488 ",418 ,186 ,,194 ,58 ,52 ,84 ,,81 ,63 ,6 ,12 ,,"664,982 ","514,106 ","94,588 ","56,288 ",,,,,,,,,,,,,,,,
,Mar．,"1,751 ",585 ,503 ,663 ,,"89,040 ","60,189 ","21,099 ","7,752 ",,"71,553 ","46,296 ","18,847 ","6,410 ",,"15,125 ","12,228 ","1,863 ","1,034 ",,"1,906 ","1,452 ",269 ,185 ,,456 ,213 ,120 ,123 ,,"3,261 ","1,958 ",646 ,657 ,,"1,841 ","1,076 ",429 ,336 ,,"1,420 ",882 ,217 ,321 ,,"23,142 ","18,066 ","3,272 ","1,804 ",,"20,473 ","16,432 ","2,704 ","1,337 ",,"2,445 ","1,571 ",517 ,357 ,,224 ,63 ,51 ,110 ,,53 ,37 ,3 ,13 ,,"709,684 ","484,298 ","123,965 ","101,421 ",,,,,,,,,,,,,,,,
,Apr．,"1,718 ",658 ,551 ,509 ,,"84,148 ","60,051 ","19,126 ","4,971 ",,"66,879 ","45,739 ","17,158 ","3,982 ",,"15,332 ","12,927 ","1,651 ",754 ,,"1,437 ","1,134 ",189 ,114 ,,500 ,251 ,128 ,121 ,,"3,889 ","2,849 ",565 ,475 ,,"2,317 ","1,773 ",311 ,233 ,,"1,572 ","1,076 ",254 ,242 ,,"21,342 ","17,270 ","2,715 ","1,357 ",,"18,383 ","15,140 ","2,266 ",977 ,,"2,746 ","2,030 ",407 ,309 ,,213 ,100 ,42 ,71 ,,66 ,52 ,5 ,9 ,,"788,212 ","601,872 ","113,791 ","72,549 ",,,,,,,,,,,,,,,,
,May．,"1,769 ",565 ,610 ,594 ,,"82,085 ","55,976 ","20,278 ","5,831 ",,"65,559 ","42,752 ","18,089 ","4,718 ",,"14,394 ","11,684 ","1,842 ",868 ,,"1,686 ","1,309 ",233 ,144 ,,446 ,231 ,114 ,101 ,,"3,326 ","1,999 ",812 ,515 ,,"1,604 ",834 ,493 ,277 ,,"1,722 ","1,165 ",319 ,238 ,,"17,312 ","12,686 ","3,353 ","1,273 ",,"14,621 ","10,990 ","2,738 ",893 ,,"2,457 ","1,609 ",566 ,282 ,,234 ,87 ,49 ,98 ,,49 ,35 ,5 ,9 ,,"721,348 ","536,880 ","119,961 ","64,507 ",,,,,,,,,,,,,,,,
,Jun．,"1,536 ",581 ,470 ,485 ,,"84,143 ","60,802 ","19,191 ","4,150 ",,"71,781 ","51,091 ","17,251 ","3,439 ",,"10,378 ","8,229 ","1,615 ",534 ,,"1,585 ","1,283 ",212 ,90 ,,399 ,199 ,113 ,87 ,,"2,933 ","1,786 ",674 ,473 ,,"1,615 ",934 ,410 ,271 ,,"1,318 ",852 ,264 ,202 ,,"18,838 ","14,930 ","3,011 ",897 ,,"16,171 ","13,054 ","2,485 ",632 ,,"2,392 ","1,709 ",490 ,193 ,,275 ,167 ,36 ,72 ,,40 ,38 ,2 ,,,"677,064 ","511,123 ","116,699 ","49,242 ",,,,,,,,,,,,,,,,
,Jul．,"1,871 ",768 ,498 ,605 ,,"85,183 ","62,606 ","16,806 ","5,771 ",,"68,051 ","48,183 ","15,072 ","4,796 ",,"14,468 ","12,365 ","1,405 ",698 ,,"2,140 ","1,788 ",211 ,141 ,,524 ,270 ,118 ,136 ,,"3,662 ","2,662 ",546 ,454 ,,"2,262 ","1,676 ",348 ,238 ,,"1,400 ",986 ,198 ,216 ,,"19,137 ","14,861 ","2,974 ","1,302 ",,"15,563 ","12,220 ","2,398 ",945 ,,"3,233 ","2,458 ",500 ,275 ,,341 ,183 ,76 ,82 ,,61 ,48 ,3 ,10 ,,"878,582 ","714,623 ","110,539 ","53,420 ",,,,,,,,,,,,,,,,
,Aug．,"1,847 ",593 ,418 ,836 ,,"69,653 ","42,159 ","16,390 ","11,104 ",,"55,449 ","31,688 ","14,859 ","8,902 ",,"12,291 ","9,280 ","1,251 ","1,760 ",,"1,299 ",970 ,167 ,162 ,,614 ,221 ,113 ,280 ,,"2,963 ","1,797 ",560 ,606 ,,"1,527 ",905 ,343 ,279 ,,"1,436 ",892 ,217 ,327 ,,"15,610 ","10,512 ","2,877 ","2,221 ",,"12,858 ","8,874 ","2,411 ","1,573 ",,"2,538 ","1,594 ",420 ,524 ,,214 ,44 ,46 ,124 ,,54 ,47 ,2 ,5 ,,"802,725 ","613,413 ","99,289 ","90,023 ",,,,,,,,,,,,,,,,
,Sep．,"2,300 ",753 ,667 ,880 ,,"70,564 ","42,286 ","21,101 ","7,177 ",,"56,599 ","31,912 ","18,906 ","5,781 ",,"11,570 ","8,735 ","1,771 ","1,064 ",,"1,738 ","1,330 ",231 ,177 ,,657 ,309 ,193 ,155 ,,"3,831 ","2,387 ",756 ,688 ,,"1,922 ","1,213 ",438 ,271 ,,"1,909 ","1,174 ",318 ,417 ,,"27,317 ","22,325 ","3,554 ","1,438 ",,"23,500 ","19,556 ","2,915 ","1,029 ",,"3,522 ","2,682 ",571 ,269 ,,295 ,87 ,68 ,140 ,,49 ,32 ,3 ,14 ,,"717,756 ","498,421 ","121,955 ","97,380 ",,,,,,,,,,,,,,,,
,Oct．,"3,090 ","1,044 ",896 ,"1,150 ",,"82,145 ","52,560 ","24,724 ","4,861 ",,"65,989 ","40,163 ","21,967 ","3,859 ",,"13,281 ","10,344 ","2,223 ",714 ,,"2,130 ","1,668 ",342 ,120 ,,745 ,385 ,192 ,168 ,,"4,764 ","3,194 ",978 ,592 ,,"2,564 ","1,752 ",529 ,283 ,,"2,200 ","1,442 ",449 ,309 ,,"19,759 ","14,386 ","4,042 ","1,331 ",,"16,659 ","12,425 ","3,296 ",938 ,,"2,735 ","1,827 ",666 ,242 ,,365 ,134 ,80 ,151 ,,65 ,35 ,3 ,27 ,,"727,278 ","507,872 ","146,956 ","72,450 ",,,,,,,,,,,,,,,,
,Nov．,"2,082 ",704 ,695 ,683 ,,"72,774 ","43,878 ","23,805 ","5,091 ",,"59,083 ","33,905 ","21,013 ","4,165 ",,"11,575 ","8,546 ","2,362 ",667 ,,"1,608 ","1,175 ",312 ,121 ,,508 ,252 ,118 ,138 ,,"3,437 ","1,925 ","1,087 ",425 ,,"1,635 ",897 ,553 ,185 ,,"1,802 ","1,028 ",534 ,240 ,,"17,512 ","12,052 ","4,074 ","1,386 ",,"15,173 ","10,850 ","3,317 ","1,006 ",,"2,058 ","1,120 ",676 ,262 ,,281 ,82 ,81 ,118 ,,49 ,34 ,1 ,14 ,,"634,818 ","435,315 ","144,971 ","54,532 ",,,,,,,,,,,,,,,,
,Dec．,"1,493 ",626 ,348 ,519 ,,"67,964 ","48,905 ","14,835 ","4,224 ",,"54,003 ","37,208 ","13,328 ","3,467 ",,"12,273 ","10,346 ","1,303 ",624 ,,"1,344 ","1,159 ",130 ,55 ,,344 ,192 ,74 ,78 ,,"2,819 ","2,113 ",395 ,311 ,,"1,837 ","1,403 ",273 ,161 ,,982 ,710 ,122 ,150 ,,"27,890 ","24,644 ","2,145 ","1,101 ",,"24,815 ","22,181 ","1,788 ",846 ,,"2,901 ","2,375 ",315 ,211 ,,174 ,88 ,42 ,44 ,,53 ,34 ,3 ,16 ,,"648,380 ","506,299 ","96,523 ","45,558 ",,,,,,,,,,,,,,,,
,2011　Jan．,"1,832 ",427 ,459 ,946 ,,"64,225 ","33,650 ","19,586 ","10,989 ",,"51,706 ","25,144 ","17,676 ","8,886 ",,"10,847 ","7,625 ","1,579 ","1,643 ",,"1,161 ",720 ,232 ,209 ,,511 ,161 ,99 ,251 ,,"2,965 ","1,690 ",460 ,815 ,,"1,738 ","1,102 ",281 ,355 ,,"1,227 ",588 ,179 ,460 ,,"34,118 ","29,153 ","2,656 ","2,309 ",,"30,689 ","26,793 ","2,197 ","1,699 ",,"3,222 ","2,275 ",413 ,534 ,,207 ,85 ,46 ,76 ,,58 ,26 ,3 ,29 ,,"714,099 ","505,543 ","111,444 ","97,112 ",,,,,,,,,,,,,,,,
,Feb．,"1,369 ",380 ,456 ,533 ,,"56,934 ","33,600 ","19,528 ","3,806 ",,"45,135 ","24,712 ","17,329 ","3,094 ",,"10,326 ","8,071 ","1,724 ",531 ,,"1,116 ",682 ,364 ,70 ,,357 ,135 ,111 ,111 ,,"2,394 ","1,307 ",704 ,383 ,,"1,118 ",514 ,399 ,205 ,,"1,276 ",793 ,305 ,178 ,,"23,945 ","20,079 ","2,988 ",878 ,,"21,467 ","18,353 ","2,470 ",644 ,,"2,288 ","1,629 ",479 ,180 ,,190 ,97 ,39 ,54 ,,63 ,31 ,6,26 ,,"679,393 ","506,441 ","109,951 ","63,001 ",,,,,,,,,,,,,,,,
,Mar．,"1,089 ",287 ,307 ,495 ,,"47,907 ","29,090 ","12,491 ","6,326 ",,"38,934 ","22,773 ","11,051 ","5,110 ",,"7,852 ","5,653 ","1,229 ",970 ,,803 ,537 ,129 ,137 ,,318 ,127 ,82 ,109 ,,"1,674 ",884 ,293 ,497 ,,852 ,438 ,158 ,256 ,,822 ,446 ,135 ,241 ,,"12,627 ","9,148 ","1,946 ","1,533 ",,"10,853 ","8,162 ","1,563 ","1,128 ",,"1,628 ",931 ,349 ,348 ,,146 ,55 ,34 ,57 ,,20 ,6 ,,14 ,,"352,676 ","190,730 ","75,953 ","85,993 ",,,,,,,,,,,,,,,,
,Apr．,"1,195 ",260 ,198 ,737 ,,"36,051 ","19,930 ","9,207 ","6,914 ",,"29,788 ","15,886 ","8,368 ","5,534 ",,"5,292 ","3,540 ",642 ,"1,110 ",,694 ,442 ,103 ,149 ,,277 ,62 ,94 ,121 ,,"1,422 ",650 ,210 ,562 ,,836 ,414 ,118 ,304 ,,586 ,236 ,92 ,258 ,,"8,044 ","4,984 ","1,183 ","1,877 ",,"6,490 ","4,228 ",937 ,"1,325 ",,"1,407 ",724 ,228 ,455 ,,147 ,32 ,18 ,97 ,,28 ,11 ,2 ,15 ,,"295,826 ","108,820 ","56,643 ","130,363 ",,,,,,,,,,,,,,,,
,May．,"1,247 ",221 ,359 ,667 ,,"47,563 ","26,280 ","15,350 ","5,933 ",,"40,770 ","22,040 ","13,862 ","4,868 ",,"5,779 ","3,646 ","1,241 ",892 ,,731 ,510 ,142 ,79 ,,283 ,84 ,105 ,94 ,,"1,619 ",746 ,427 ,446 ,,866 ,387 ,238 ,241 ,,753 ,359 ,189 ,205 ,,"9,067 ","5,178 ","2,431 ","1,458 ",,"7,406 ","4,328 ","1,979 ","1,099 ",,"1,521 ",806 ,408 ,307 ,,140 ,44 ,44 ,52 ,,32 ,7 ,1 ,24 ,,"357,783 ","183,799 ","89,301 ","84,683 ",,,,,,,,,,,,,,,,
,Jun．,"1,386 ",403 ,419 ,564 ,,"58,054 ","36,199 ","18,407 ","3,448 ",,"50,648 ","31,160 ","16,660 ","2,828 ",,"6,134 ","4,247 ","1,413 ",474 ,,971 ,673 ,236 ,62 ,,301 ,119 ,98 ,84 ,,"1,748 ",954 ,461 ,333 ,,900 ,477 ,257 ,166 ,,848 ,477 ,204 ,167 ,,"11,069 ","7,456 ","2,772 ",841 ,,"9,362 ","6,435 ","2,292 ",635 ,,"1,463 ",859 ,449 ,155 ,,244 ,162 ,31 ,51 ,,50 ,12 ,2 ,36 ,,"432,883 ","282,118 ","101,352 ","49,413 ",,,,,,,,,,,,,,,,
,Jul．,"1,425 ",374 ,441 ,610 ,,"61,787 ","38,792 ","17,454 ","5,541 ",,"52,127 ","31,943 ","15,681 ","4,503 ",,"8,010 ","5,790 ","1,418 ",802 ,,"1,235 ",914 ,242 ,79 ,,415 ,145 ,113 ,157 ,,"2,276 ","1,344 ",507 ,425 ,,"1,294 ",789 ,297 ,208 ,,982 ,555 ,210 ,217 ,,"12,518 ","8,201 ","2,904 ","1,413 ",,"10,108 ","6,790 ","2,407 ",911 ,,"2,108 ","1,268 ",439 ,401 ,,302 ,143 ,58 ,101 ,,45 ,22 ,2 ,21 ,,"561,489 ","396,559 ","108,056 ","56,874 ",,,,,,,,,,,,,,,,
,Aug．,"1,498 ",430 ,293 ,775 ,,"56,299 ","31,518 ","14,874 ","9,907 ",,"46,823 ","25,163 ","13,475 ","8,185 ",,"8,035 ","5,463 ","1,162 ","1,410 ",,"1,036 ",736 ,175 ,125 ,,405 ,156 ,62 ,187 ,,"2,070 ","1,076 ",465 ,529 ,,"1,065 ",531 ,298 ,236 ,,"1,005 ",545 ,167 ,293 ,,"9,551 ","5,332 ","2,456 ","1,763 ",,"7,631 ","4,330 ","2,015 ","1,286 ",,"1,666 ",872 ,396 ,398 ,,254 ,130 ,45 ,79 ,,30 ,16 ,1 ,13 ,,"546,503 ","373,195 ","88,945 ","84,363 ",,,,,,,,,,,,,,,,
,Sep．,"2,091 ",619 ,509 ,963 ,,"56,136 ","28,976 ","20,194 ","6,966 ",,"46,903 ","23,160 ","17,973 ","5,770 ",,"7,434 ","4,761 ","1,786 ",887 ,,"1,233 ",820 ,289 ,124 ,,566 ,235 ,146 ,185 ,,"2,894 ","1,470 ",722 ,702 ,,"1,568 ",894 ,411 ,263 ,,"1,326 ",576 ,311 ,439 ,,"15,295 ","10,859 ","2,987 ","1,449 ",,"13,222 ","9,720 ","2,489 ","1,013 ",,"1,775 ","1,042 ",447 ,286 ,,298 ,97 ,51 ,150 ,,28 ,11 ,2 ,15 ,,"538,727 ","323,947 ","117,300 ","97,480 ",,,,,,,,,,,,,,,,
,Oct．,"1,998 ",556 ,620 ,822 ,,"71,691 ","42,428 ","24,962 ","4,301 ",,"58,632 ","32,935 ","22,218 ","3,479 ",,"10,877 ","8,103 ","2,214 ",560 ,,"1,607 ","1,105 ",381 ,121 ,,575 ,285 ,149 ,141 ,,"4,741 ","3,152 ","1,103 ",486 ,,"2,814 ","1,943 ",622 ,249 ,,"1,927 ","1,209 ",481 ,237 ,,"17,313 ","12,597 ","3,612 ","1,104 ",,"14,823 ","11,049 ","3,030 ",744 ,,"2,291 ","1,495 ",529 ,267 ,,199 ,53 ,53 ,93 ,,54 ,27 ,2 ,25 ,,"615,701 ","404,377 ","143,498 ","67,826 ",,,,,,,,,,,,,,,,
,Nov．,"1,990 ",587 ,591 ,812 ,,"64,940 ","37,834 ","23,013 ","4,093 ",,"53,055 ","29,457 ","20,242 ","3,356 ",,"10,247 ","7,425 ","2,321 ",501 ,,"1,183 ",739 ,343 ,101 ,,455 ,213 ,107 ,135 ,,"3,005 ","1,725 ",920 ,360 ,,"1,486 ",842 ,520 ,124 ,,"1,519 ",883 ,400 ,236 ,,"14,376 ","9,428 ","3,732 ","1,216 ",,"12,056 ","8,078 ","3,099 ",879 ,,"2,065 ","1,283 ",579 ,203 ,,255 ,67 ,54 ,134 ,,44 ,24 ,1 ,19 ,,"551,571 ","358,056 ","140,783 ","52,732 ",,,,,,,,,,,,,,,,
,Dec．,"2,241 ","1,403 ",481 ,357 ,,"63,459 ","43,833 ","15,589 ","4,037 ",,"51,366 ","33,950 ","14,060 ","3,356 ",,"10,466 ","8,691 ","1,279 ",496 ,,"1,310 ","1,044 ",161 ,105 ,,317 ,148 ,89 ,80 ,,"4,954 ","4,175 ",478 ,301 ,,"3,925 ","3,444 ",324 ,157 ,,"1,029 ",731 ,154 ,144 ,,"21,227 ","18,070 ","2,120 ","1,037 ",,"18,471 ","15,916 ","1,759 ",796 ,,"2,562 ","2,059 ",326 ,177 ,,194 ,95 ,35 ,64 ,,41 ,19 ,2 ,20 ,,"572,101 ","423,650 ","100,286 ","48,165 ",,,,,,,,,,,,,,,,
,2012　Jan．,"1,791 ",394 ,461 ,936 ,,"60,590 ","33,079 ","17,639 ","9,872 ",,"48,268 ","24,273 ","15,984 ","8,011 ",,"10,860 ","8,109 ","1,322 ","1,429 ",,973 ,557 ,230 ,186 ,,489 ,140 ,103 ,246 ,,"2,511 ","1,287 ",532 ,692 ,,"1,389 ",702 ,340 ,347 ,,"1,122 ",585 ,192 ,345 ,,"24,873 ","20,758 ","2,083 ","2,032 ",,"22,192 ","18,960 ","1,765 ","1,467 ",,"2,526 ","1,737 ",289 ,500 ,,155 ,61 ,29 ,65 ,,37 ,20 ,6 ,11 ,,"681,786 ","486,156 ","98,143 ","97,487 ",,,,,,,,,,,,,,,,
,Feb．,"1,527 ",366 ,513 ,648 ,,"53,632 ","28,222 ","21,959 ","3,451 ",,"43,637 ","21,117 ","19,658 ","2,862 ",,"8,797 ","6,445 ","1,890 ",462 ,,890 ,535 ,306 ,49 ,,308 ,125 ,105 ,78 ,,"2,006 ","1,049 ",572 ,385 ,,"1,015 ",521 ,326 ,168 ,,991 ,528 ,246 ,217 ,,"20,051 ","16,081 ","3,167 ",803 ,,"17,890 ","14,712 ","2,600 ",578 ,,"2,010 ","1,309 ",520 ,181 ,,151 ,60 ,47 ,44 ,,14 ,6 ,,8 ,,"546,451 ","364,800 ","123,709 ","57,942 ",,,,,,,,,,,,,,,,
,Mar．,"1,991 ",673 ,608 ,710 ,,"81,696 ","53,346 ","21,751 ","6,599 ",,"66,010 ","41,311 ","19,259 ","5,440 ",,"13,596 ","10,744 ","1,983 ",869 ,,"1,609 ","1,059 ",385 ,165 ,,481 ,232 ,124 ,125 ,,"3,696 ","2,276 ",847 ,573 ,,"1,924 ","1,222 ",407 ,295 ,,"1,772 ","1,054 ",440 ,278 ,,"21,613 ","16,677 ","3,526 ","1,410 ",,"18,911 ","14,983 ","2,896 ","1,032 ",,"2,451 ","1,602 ",563 ,286 ,,251 ,92 ,67 ,92 ,,35 ,13 ,2,20 ,,"676,662 ","452,710 ","130,166 ","93,786 ",,,,,,,,,,,,,,,,
,Apr．,"1,734 ",745 ,499 ,490 ,,"80,019 ","54,917 ","20,259 ","4,843 ",,"64,208 ","42,116 ","18,119 ","3,973 ",,"13,517 ","11,123 ","1,769 ",625 ,,"1,815 ","1,438 ",253 ,124 ,,479 ,240 ,118 ,121 ,,"4,474 ","3,412 ",586 ,476 ,,"2,633 ","2,050 ",349 ,234 ,,"1,841 ","1,362 ",237 ,242 ,,"20,656 ","16,619 ","2,837 ","1,200 ",,"17,465 ","14,304 ","2,310 ",851 ,,"2,964 ","2,197 ",474 ,293 ,,227 ,118 ,53 ,56 ,,38 ,20 ,1,17 ,,"779,481 ","582,655 ","124,113 ","72,713 ",,,,,,,,,,,,,,,,
,May．,"1,737 ",565 ,564 ,608 ,,"78,914 ","52,306 ","21,251 ","5,357 ",,"65,195 ","41,893 ","18,882 ","4,420 ",,"11,871 ","9,137 ","1,988 ",746 ,,"1,445 ","1,063 ",286 ,96 ,,403 ,213 ,95 ,95 ,,"3,416 ","2,191 ",782 ,443 ,,"1,661 ","1,026 ",419 ,216 ,,"1,755 ","1,165 ",363 ,227 ,,"15,734 ","10,945 ","3,509 ","1,280 ",,"13,137 ","9,414 ","2,856 ",867 ,,"2,232 ","1,401 ",568 ,263 ,,365 ,130 ,85 ,150 ,,35 ,12 ,1,22 ,,"667,046 ","473,792 ","128,430 ","64,824 ",,,,,,,,,,,,,,,,
,Jun．,"2,041 ",836 ,626 ,579 ,,"85,511 ","61,517 ","20,284 ","3,710 ",,"74,049 ","52,678 ","18,338 ","3,033 ",,"9,522 ","7,476 ","1,580 ",466 ,,"1,504 ","1,138 ",247 ,119 ,,436 ,225 ,119 ,92 ,,"3,450 ","2,327 ",786 ,337 ,,"1,948 ","1,321 ",476 ,151 ,,"1,502 ","1,006 ",310 ,186 ,,"18,762 ","14,919 ","2,940 ",903 ,,"15,714 ","12,651 ","2,424 ",639 ,,"2,715 ","2,052 ",482 ,181 ,,333 ,216 ,34 ,83 ,,42 ,15 ,1,26 ,,"682,932 ","511,443 ","120,258 ","51,231 ",,,,,,,,,,,,,,,,
,Jul．,"1,873 ",677 ,507 ,689 ,,"79,339 ","55,885 ","18,079 ","5,375 ",,"65,750 ","45,018 ","16,158 ","4,574 ",,"11,153 ","8,986 ","1,571 ",596 ,,"1,933 ","1,630 ",216 ,87 ,,503 ,251 ,134 ,118 ,,"3,956 ","2,973 ",551 ,432 ,,"2,432 ","1,902 ",317 ,213 ,,"1,524 ","1,071 ",234 ,219 ,,"17,278 ","13,090 ","2,898 ","1,290 ",,"14,033 ","10,695 ","2,423 ",915 ,,"2,956 ","2,244 ",426 ,286 ,,289 ,151 ,49 ,89 ,,50 ,19 ,3,28 ,,"847,194 ","666,603 ","120,411 ","60,180 ",,,,,,,,,,,,,,,,
,Aug．,"1,959 ",705 ,364 ,890 ,,"65,454 ","40,800 ","14,409 ","10,245 ",,"53,180 ","31,747 ","13,051 ","8,382 ",,"10,434 ","7,817 ","1,122 ","1,495 ",,"1,347 ","1,040 ",165 ,142 ,,493 ,196 ,71 ,226 ,,"2,711 ","1,708 ",464 ,539 ,,"1,418 ",903 ,258 ,257 ,,"1,293 ",805 ,206 ,282 ,,"13,602 ","9,161 ","2,414 ","2,027 ",,"10,864 ","7,455 ","2,017 ","1,392 ",,"2,529 ","1,629 ",369 ,531 ,,209 ,77 ,28 ,104 ,,32 ,18 ,4,10 ,,"774,239 ","592,809 ","91,020 ","90,410 ",,,,,,,,,,,,,,,,
,Sep．,"2,469 ",801 ,658 ,"1,010 ",,"65,846 ","37,787 ","21,698 ","6,361 ",,"53,692 ","29,202 ","19,284 ","5,206 ",,"9,859 ","7,135 ","1,901 ",823 ,,"1,724 ","1,236 ",326 ,162 ,,571 ,214 ,187 ,170 ,,"3,530 ","2,250 ",746 ,534 ,,"1,850 ","1,188 ",419 ,243 ,,"1,680 ","1,062 ",327 ,291 ,,"22,477 ","17,545 ","3,616 ","1,316 ",,"18,920 ","15,027 ","2,936 ",957 ,,"3,214 ","2,390 ",596 ,228 ,,343 ,128 ,84 ,131 ,,45 ,26 ,,19 ,,"658,239 ","430,025 ","126,883 ","101,331 ",,,,,,,,,,,,,,,,
,Oct．,"3,805 ","1,113 ",931 ,"1,761 ",,"82,024 ","51,295 ","26,161 ","4,568 ",,"66,556 ","39,930 ","23,080 ","3,546 ",,"12,517 ","9,553 ","2,394 ",570 ,,"2,146 ","1,495 ",476 ,175 ,,805 ,317 ,211 ,277 ,,"5,253 ","3,455 ","1,182 ",616 ,,"2,845 ","1,960 ",639 ,246 ,,"2,408 ","1,495 ",543 ,370 ,,"21,221 ","16,142 ","3,862 ","1,217 ",,"17,890 ","13,852 ","3,183 ",855 ,,"2,933 ","2,131 ",613 ,189 ,,398 ,159 ,66 ,173 ,,86 ,14 ,4,68 ,,"705,848 ","480,255 ","145,637 ","79,956 ",,,,,,,,,,,,,,,,
,Nov．,"2,095 ",577 ,625 ,893 ,,"71,720 ","44,975 ","22,405 ","4,340 ",,"58,238 ","35,065 ","19,584 ","3,589 ",,"11,454 ","8,559 ","2,355 ",540 ,,"1,513 ","1,046 ",365 ,102 ,,515 ,305 ,101 ,109 ,,"3,774 ","2,397 ",962 ,415 ,,"1,961 ","1,264 ",507 ,190 ,,"1,813 ","1,133 ",455 ,225 ,,"16,456 ","11,470 ","3,760 ","1,226 ",,"13,968 ","10,005 ","3,072 ",891 ,,"2,197 ","1,350 ",585 ,262 ,,291 ,115 ,103 ,73 ,,32 ,19 ,1,12 ,,"648,548 ","455,666 ","137,739 ","55,143 ",,,,,,,,,,,,,,,,
,Dec．,"1,703 ",720 ,364 ,619 ,,"71,656 ","51,769 ","15,686 ","4,201 ",,"57,926 ","40,272 ","14,200 ","3,454 ",,"11,775 ","9,945 ","1,247 ",583 ,,"1,603 ","1,334 ",172 ,97 ,,352 ,218 ,67 ,67 ,,"12,374 ","11,465 ",540 ,369 ,,"11,035 ","10,501 ",341 ,193 ,,"1,339 ",964 ,199 ,176 ,,"28,790 ","25,457 ","2,153 ","1,180 ",,"25,420 ","22,729 ","1,782 ",909 ,,"3,126 ","2,593 ",325 ,208 ,,244 ,135 ,46 ,63 ,,52 ,34 ,2,16 ,,"689,679 ","544,731 ",96437,"48,511 ",,,,,,,,,,,,,,,,
,2013　Jan．,"1,739 ",367 ,429 ,943 ,,"63,146 ","34,094 ","18,330 ","10,722 ",,"51,261 ","26,141 ","16,477 ","8,643 ",,"10,045 ","7,079 ","1,467 ","1,499 ",,"1,234 ",681 ,258 ,295 ,,606 ,193 ,128 ,285 ,,"2,830 ","1,604 ",506 ,720 ,,"1,418 ",790 ,312 ,316 ,,"1,412 ",814 ,194 ,404 ,,"34,856 ","30,421 ","2,350 ","2,085 ",,"31,669 ","28,244 ","1,923 ","1,502 ",,"3,009 ","2,127 ",383 ,499 ,,178 ,50 ,44 ,84 ,,31 ,11 ,3,17 ,,"668,610 ","456,009 ","110,762 ","101,839 ",,,,,,,,,,,,,,,,
,Feb．,"1,519 ",461 ,496 ,562 ,,"57,418 ","35,803 ","18,178 ","3,437 ",,"45,488 ","26,390 ","16,308 ","2,790 ",,"10,599 ","8,616 ","1,510 ",473 ,,909 ,597 ,240 ,72 ,,422 ,200 ,120 ,102 ,,"2,444 ","1,612 ",491 ,341 ,,"1,275 ",843 ,259 ,173 ,,"1,169 ",769 ,232 ,168 ,,"23,885 ","20,217 ","2,808 ",860 ,,"21,271 ","18,326 ","2,310 ",635 ,,"2,459 ","1,821 ",458 ,180 ,,155 ,70 ,40 ,45 ,,49 ,27 ,2,20 ,,"729,460 ","559,949 ","104,275 ","65,236 ",,,,,,,,,,,,,,,,
